source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Departing the @WhiteHouse for Erie Pennsylvania. I cannot disappoint the thousands of people that are there - and the thousands that are going. I look forward to seeing everyone this evening.,10-10-2018 19:52:23,14890,80036,false,1050111823842893824
Twitter for iPhone,RT @USATODAY: .@usatodayopinion: Democrats want to outlaw private health care plans taking away freedom to choose plans while letting anyo…,10-10-2018 17:39:59,9280,0,true,1050078505705373697
Twitter for iPhone,RT @FLGuard: #HurricaneMichael is here but so are we. Stay safe Florida. #FloridaFirst #FLNGAlwaysThere https://t.co/e2rVNXFERp,10-10-2018 16:52:17,5454,0,true,1050066499342401536
Twitter for iPhone,RT @EricTrump: All my friends in Missouri today is your LAST CHANCE to register to vote this November! It is very easy to do - simply go t…,10-10-2018 16:43:12,7141,0,true,1050064211919933442
Twitter for iPhone,We are with you Florida! https://t.co/qzrVLeFbyFhttps://t.co/HVVhSmBg7S https://t.co/rcB6OCwLeH,10-10-2018 16:05:55,12172,53793,false,1050054830843199490
Twitter for iPhone,Despite so many positive events and victories Media Reseach Center reports that 92% of stories on Donald Trump are negative on ABC CBS and ABC. It is FAKE NEWS! Don’t worry the Failing New York Times didn’t even put the Brett Kavanaugh victory on the Front Page yesterday-A17!,10-10-2018 13:01:05,25499,93308,false,1050008315286171648
Twitter for iPhone,RT @NHC_Surge: A destructive and life-threatening storm surge event will occur along portions of the Florida Panhandle Big Bend and Natur…,10-10-2018 12:50:56,4057,0,true,1050005763152904193
Twitter for iPhone,RT @FAANews: Due to #HurricaneMichael flights in your area could be delayed and possibly cancelled. Please continue to check the status of…,10-10-2018 12:50:06,2816,0,true,1050005552443609088
Twitter for iPhone,RT @FLSERT: Hurricane shelter locations are accessible from: https://t.co/Hop887IoiC #HurricaneMichael https://t.co/Ljk8boFaSw,10-10-2018 12:49:08,3060,0,true,1050005309467611136
Twitter for iPhone,RT @NHC_Atlantic: Hurricane #Michael.  In addition to the life-threatening storm surge and wind impacts heavy rainfall is expected across…,10-10-2018 12:48:59,2980,0,true,1050005273279127553
Twitter for iPhone,RT @NHC_Atlantic: Hurricane force winds are expected to extend well inland over portions of the Florida Panhandle and portions of southeast…,10-10-2018 12:48:41,2983,0,true,1050005197102157825
Twitter for iPhone,RT @NHC_Atlantic: A Storm Surge Warning remains in effect for much of the Florida Panhandle and Big Bend region where life-threatening sto…,10-10-2018 12:48:26,2553,0,true,1050005131968827396
Twitter for iPhone,RT @NHC_Atlantic: NHC Director Ken Graham will provide a Facebook Live broadcast regarding Category 4 Hurricane #Michael at 8:45 a.m. EDT (…,10-10-2018 12:48:11,2359,0,true,1050005069234692096
Twitter for iPhone,RT @fema: As Hurricane #Michael nears land take shelter &amp; stay safe.📱Follow weather updates on your phone or radio.🔹 In a tornado WARN…,10-10-2018 12:47:57,4417,0,true,1050005011562926080
Twitter for iPhone,Walker Stapleton is running as the highly respected Republican Candidate for Governor of the Great State of Colorado. His credentials and talents are impeccable. He has my complete and total Endorsement!,10-10-2018 12:47:01,14545,57022,false,1050004777034309633
Twitter for iPhone,RT @FLGovScott: If you’re in an evacuation zone I am urging you to leave RIGHT NOW. Do not risk your life or the lives of your loved ones-…,10-10-2018 02:28:10,9412,0,true,1049849039418679296
Twitter for iPhone,THANK YOU IOWA &amp; NEBRASKA! VOTE VOTE VOTE! https://t.co/0pWiwCHGbh https://t.co/tzkiQ4IlEd,10-10-2018 01:23:49,13172,54312,false,1049832845592723457
Twitter for iPhone,https://t.co/CPf3oxgdRX,10-10-2018 01:18:12,8122,34233,false,1049831428115062790
Twitter for iPhone,Beautiful evening in Iowa. GOD BLESS THE U.S.A.! #MAGA🇺🇸 https://t.co/Zi0rwyajrz,10-10-2018 01:09:41,18514,78472,false,1049829285677203456
Twitter for iPhone,RT @fema: Flooding from Hurricane #Michael will affect several states. Finish preparations ASAP and get ready to shelter in a safe location…,10-09-2018 22:18:13,4856,0,true,1049786137500217345
Twitter for iPhone,RT @FLOTUS: Thank you Egypt 🇪🇬 🇺🇸 https://t.co/7i0POn29XN,10-09-2018 21:59:52,18218,0,true,1049781519424712704
Twitter for iPhone,RT @FLOTUS: Thank you Kenya 🇰🇪 🇺🇸 https://t.co/5FXP7Ki3Zw,10-09-2018 21:59:51,15837,0,true,1049781513347194880
Twitter for iPhone,.@FLGovScott has been relentless in securing the funding to fix the algae problem from Lake Okeechobee - we will solve this! Congress must follow through on the Government’s plan on the Everglades Reservoir. Bill Nelson has been no help!,10-09-2018 21:39:22,14657,57361,false,1049776359239643136
Twitter for iPhone,RT @Scavino45: Congratulations to our 114th Supreme Court Justice Brett M. Kavanaugh! #SCOTUS🏛🇺🇸🔟📸https://t.co/c3YdNNcU7c https://t.co/A…,10-09-2018 21:34:50,6101,0,true,1049775219693375489
Twitter for iPhone,“President Donald J. Trump Approves Florida Emergency Declaration” https://t.co/TnTDCvs41W,10-09-2018 19:08:57,7724,34804,false,1049738503389675521
Twitter for iPhone,REGISTER TO VOTE! https://t.co/0pWiwCHGbh https://t.co/3vYfDmpqiH,10-09-2018 16:36:48,17992,48430,false,1049700215949860864
Twitter for iPhone,FLORIDA - It is imperative that you heed the directions of your State and Local Officials. Please be prepared be careful and be SAFE! #HurricaneMichael https://t.co/VP6PBXfzm9 https://t.co/aKmaDNgZve,10-09-2018 16:07:03,11483,45318,false,1049692727582048258
Twitter for iPhone,...Looks to be a Cat. 3 which is even more intense than Florence. Good news is the folks in the Pan Handle can take care of anything. @FEMA and First Responders are ready - be prepared! #HurricaneMichael,10-09-2018 16:00:05,5960,28349,false,1049690974841135104
Twitter for iPhone,Hurricane on its way to the Florida Pan Handle with major elements arriving tomorrow. Could also hit in later stage parts of Georgia and unfortunately North Carolina and South Carolina again...,10-09-2018 16:00:04,8742,37931,false,1049690971934511104
Twitter for iPhone,Big announcement with my friend Ambassador Nikki Haley in the Oval Office at 10:30am.,10-09-2018 14:18:47,13417,66424,false,1049665483182694402
Twitter for iPhone,RT @realDonaldTrump: https://t.co/4ySIkmfllE,10-09-2018 13:23:21,18078,0,true,1049651531346321408
Twitter for iPhone,Will be going to Iowa tonight for Rally and more! The Farmers (and all) are very happy with USMCA!,10-09-2018 13:10:01,11636,55642,false,1049648174896504832
Twitter for iPhone,Great evening last night at the White House honoring Justice Kavanaugh and family. Our country is very proud of them!,10-09-2018 12:37:55,15959,89845,false,1049640099007356928
Twitter for iPhone,The paid D.C. protesters are now ready to REALLY protest because they haven’t gotten their checks - in other words they weren’t paid! Screamers in Congress and outside were far too obvious - less professional than anticipated by those paying (or not paying) the bills!,10-09-2018 12:32:46,25502,94224,false,1049638803177127936
Twitter for iPhone,RT @NWSTallahassee: 8am Intermediate Advisory from @NHC_Atlantic upgrades #HurricaneMichael into a category 2 hurricane. Keep in mind wind…,10-09-2018 12:19:53,4127,0,true,1049635559000469504
Twitter for iPhone,RT @fema: ⚠️If you're told to evacuate for Hurricane #Michael don't delay. Leave as soon as possible. Listen to @FLSERT and local offici…,10-09-2018 12:18:39,4655,0,true,1049635249431437313
Twitter for iPhone,https://t.co/4ySIkmfllE,10-09-2018 01:34:56,18081,74171,false,1049473255151755264
Twitter for iPhone,https://t.co/k2bOxapRtR,10-08-2018 23:43:34,15092,58921,false,1049445228694962176
Twitter for iPhone,Great to see @AGPamBondi launch a cutting-edge statewide school safety APP in Florida today - named by Parkland Survivors. BIG PRIORITY and Florida is getting it done! #FortifyFL,10-08-2018 19:44:49,11014,48534,false,1049385141557030912
Twitter for iPhone,Every day our police officers race into darkened allies deserted streets &amp; onto the doorsteps of the most hardened criminals. They see the worst of humanity &amp; they respond with the best of the American Spirit. America’s LEOs have earned the everlasting gratitude of our Nation! https://t.co/RquS91Vz7o,10-08-2018 19:37:36,15026,61252,false,1049383326975373312
Twitter for iPhone,We thank you. We salute you. We honor you. And we promise you: we will ALWAYS have your BACK – now and FOREVER! #IACP2018 https://t.co/nvUUIuvouj,10-08-2018 19:27:41,15246,66208,false,1049380830395609090
Twitter for iPhone,America’s police officers have earned the everlasting gratitude of our Nation. In moments of danger &amp; despair you are the reason we never lose hope – because there are men &amp; women in uniform who face down evil &amp; stand for all that is GOOD and JUST and DECENT and RIGHT! #IACP2018 https://t.co/N0Dq50DkbP,10-08-2018 18:57:07,16053,70979,false,1049373138130280449
Twitter for iPhone,It was my great honor to address the International Association of Chiefs of Police Annual Convention in Orlando Florida. Thank you! #IACP2018 #LESM https://t.co/Z0nY5bSNr6,10-08-2018 18:32:51,9518,44503,false,1049367031433383936
Twitter for iPhone,Departing Washington D.C. for the International Association of Chiefs of Police Annual Convention in Orlando Florida. Look forward to seeing everyone soon! #IACP2018 https://t.co/EwSd7IU9t1,10-08-2018 15:31:51,8270,43063,false,1049321480780099584
Twitter for iPhone,Christopher Columbus’s spirit of determination &amp; adventure has provided inspiration to generations of Americans. On #ColumbusDay we honor his remarkable accomplishments as a navigator &amp; celebrate his voyage into the unknown expanse of the Atlantic Ocean. https://t.co/Mg3dxRfPuN,10-08-2018 13:36:11,19213,76200,false,1049292375330361345
Twitter for iPhone,RT @FLOTUS: Thank you Kenya 🇰🇪 🇺🇸 https://t.co/JrHncob8Qp,10-07-2018 18:15:22,20079,0,true,1049000243168206848
Twitter for iPhone,.@SecPompeo had a good meeting with Chairman Kim today in Pyongyang. Progress made on Singapore Summit Agreements! I look forward to seeing Chairman Kim again in the near future. https://t.co/bUa2pkq80s,10-07-2018 14:42:25,19807,87311,false,1048946652621541377
Twitter for iPhone,You don’t hand matches to an arsonist and you don’t give power to an angry left-wing mob. Democrats have become too EXTREME and TOO DANGEROUS to govern. Republicans believe in the rule of law - not the rule of the mob. VOTE REPUBLICAN!,10-07-2018 01:21:22,67746,228025,false,1048745061888880640
Twitter for iPhone,Beautiful evening in Topeka Kansas. VOTE VOTE VOTE! #MAGA https://t.co/bomRqsaYfm,10-07-2018 01:15:00,15263,69247,false,1048743461543763969
Twitter for iPhone,Thank you Kansas - I love you! https://t.co/ymCFNr9WQY,10-07-2018 00:49:56,15474,73059,false,1048737154778759168
Twitter for iPhone,The crowd in front of the U.S. Supreme Court is tiny looks like about 200 people (&amp; most are onlookers) - that wouldn’t even fill the first couple of rows of our Kansas Rally or any of our Rallies for that matter! The Fake News Media tries to make it look sooo big &amp; it’s not!,10-06-2018 21:57:09,37880,162935,false,1048693669870501889
Twitter for iPhone,I applaud and congratulate the U.S. Senate for confirming our GREAT NOMINEE Judge Brett Kavanaugh to the United States Supreme Court. Later today I will sign his Commission of Appointment and he will be officially sworn in. Very exciting!,10-06-2018 20:15:30,62475,262765,false,1048668088059584512
Twitter for iPhone,I have asked Steve Daines our great Republican Senator from Montana to attend his daughter Annie’s wedding rather than coming to today’s vote. Steve was ready to do whatever he had to but we had the necessary number. To the Daines Family congratulations-have a wonderful day!,10-06-2018 20:06:01,28008,156497,false,1048665701513187328
Twitter for iPhone,Women for Kavanaugh and many others who support this very good man are gathering all over Capitol Hill in preparation for a 3-5 P.M. VOTE. It is a beautiful thing to see - and they are not paid professional protesters who are handed expensive signs. Big day for America!,10-06-2018 16:08:57,29482,132372,false,1048606042123395072
Twitter for iPhone,Women for Kavanaugh and many others who support this very good man are gathering all over Capital Hill in preparation for a 3-5 P.M. VOTE. It is a beautiful thing to see - and they are not paid professional protesters who are handed expensive signs. Big day for America!,10-06-2018 14:40:53,15505,56869,false,1048583880326963200
Twitter for iPhone,RT @realDonaldTrump: Thank you Minnesota - I love you!https://t.co/eQC2NqdIil,10-06-2018 03:46:07,17892,0,true,1048419104594558976
